Code,Area,Year,Income,Net additions,Persons per dwelling,Rent,Waiting_list,Income/Rent ratio
E09000005,Brent,2017,23904.4,694.0,2.789,6965.844759679571,3274,3.4316584455579515
E09000006,Bromley,2017,22588.8,554.0,2.386891304347826,6079.7271080658375,3777,3.715429919548847
E09000007,Camden,2017,32890.0,945.0,2.4361634615384617,7049.75427181317,2967,4.665410840134264
E09000008,Croydon,2017,26577.2,2076.0,2.451191082802548,6467.473889510176,5052,4.109363323925667
E09000009,Ealing,2017,25079.6,1457.0,2.5964848484848484,6872.26346877622,12684,3.6493944264430325
E09000010,Enfield,2017,22822.8,386.0,2.66164,6518.978438304446,3246,3.500977985430505
E09000011,Greenwich,2017,25911.6,1901.0,2.548189189189189,6139.770215588722,12826,4.2202882339490655
E09000012,Hackney,2017,28173.6,1267.0,2.5314587155963304,6387.867105187237,12372,4.4104862446373945
E09000013,Hammersmith and Fulham,2017,31475.6,1531.0,2.103425287356322,6763.211467999999,1577,4.653942901079787
E09000014,Haringey,2017,23920.0,1200.0,2.5113333333333334,6274.94359375,9194,3.8119864573483837
E09000015,Harrow,2017,21595.6,700.0,2.7653333333333334,6974.605227192674,1637,3.0963186153967275
E09000016,Havering,2017,23036.0,277.0,2.510186274509804,6288.371546391753,2204,3.663269549207534
E09000017,Hillingdon,2017,27908.4,842.0,2.773788990825688,6553.156268602544,1826,4.258772239831151
E09000018,Hounslow,2017,29926.0,911.0,2.691,6516.598661457448,3376,4.592272986979837
E09000019,Islington,2017,34990.8,367.0,2.303921568627451,6592.510897832816,18033,5.307659030416268
E09000020,Kensington and Chelsea,2017,28054.0,335.0,1.7901264367816092,6547.71099532114,2718,4.284550741480009
E09000021,Kingston upon Thames,2017,25272.0,217.0,2.6061044776119404,6822.62021949645,9732,3.704148726875087
E09000022,Lambeth,2017,31460.0,1543.0,2.3312805755395685,6169.825114040365,20438,5.099010007335222
E09000023,Lewisham,2017,25329.2,526.0,2.3913253968253967,5745.06570501028,9596,4.40886167375081
E09000024,Merton,2017,24897.6,648.0,2.453,5986.489845594913,9581,4.15896470923117
E09000025,Newham,2017,23462.4,1846.0,3.0796106194690265,7273.051041545896,25729,3.225936387078213
E09000026,Redbridge,2017,18683.6,462.0,2.9299514563106794,6828.931235494879,8335,2.7359478893106814
E09000027,Richmond upon Thames,2017,26182.0,382.0,2.3021176470588234,6386.849471822087,3068,4.099360743589062
E09000028,Southwark,2017,33430.8,818.0,2.3805454545454547,6368.696268558231,6665,5.249237613205911
E09000029,Sutton,2017,23145.2,697.0,2.478573170731708,6224.421982694684,1375,3.718449691288436
E09000030,Tower Hamlets,2017,42198.0,2003.0,2.609864406779661,6544.372866291784,18616,6.447982237893256
E09000031,Waltham Forest,2017,22443.2,712.0,2.701029411764706,6345.869436619719,8795,3.5366627416707326
E09000032,Wandsworth,2017,28516.8,2247.0,2.2448402777777776,6824.578801378945,4400,4.178543589274406
E09000033,Westminster,2017,35885.200000000004,1143.0,1.9902113821138208,6766.183223293009,4222,5.303610442658862
E09000001,City of London,2018,51209.6,351.0,1.451,6595.16,656,7.76472443428211
E09000002,Barking and Dagenham,2018,25438.4,906.0,2.82664,6162.76824964132,4587,4.127755412753116
E09000003,Barnet,2018,21366.8,2209.0,2.596953642384106,6639.513224199287,2648,3.2181274859312894
E09000004,Bexley,2018,24263.2,486.0,2.5230408163265308,5759.173298701298,6613,4.212965775048198
E09000005,Brent,2018,22921.6,1741.0,2.7797899159663864,6531.280540818074,3498,3.509510861882065
E09000006,Bromley,2018,21346.0,708.0,2.381985611510792,6017.539148936168,3438,3.5472972375715623
E09000007,Camden,2018,34429.200000000004,827.0,2.497390476190476,6943.226479241583,3074,4.958674486988756
E09000008,Croydon,2018,26748.8,1590.0,2.4235597484276727,6416.436909193458,5138,4.1687934251600565
E09000009,Ealing,2018,26213.2,1754.0,2.55210447761194,6599.918903225806,13685,3.971745772086369
E09000010,Enfield,2018,21897.2,500.0,2.649753968253968,6354.602336722384,3444,3.4458804563519347
E09000011,Greenwich,2018,25568.4,1514.0,2.5326194690265487,6201.2530433911215,13618,4.123102189363016
E09000012,Hackney,2018,28558.4,1522.0,2.542409090909091,6240.577688941455,12766,4.57624300561254
E09000013,Hammersmith and Fulham,2018,35932.0,1046.0,2.1071136363636365,6691.3979775280895,1644,5.369879376577428
E09000014,Haringey,2018,24341.2,568.0,2.482788990825688,6140.669346658337,9650,3.963932696237117
E09000015,Harrow,2018,21314.8,1229.0,2.7488901098901097,6807.479869328496,1883,3.131085278126946
E09000016,Havering,2018,24315.2,466.0,2.527549019607843,6140.832179327523,2234,3.9595936332301362
E09000017,Hillingdon,2018,27710.8,957.0,2.7711272727272727,6454.65277354635,1687,4.293151153470179
E09000018,Hounslow,2018,29894.8,1264.0,2.681009900990099,6466.155474277901,2157,4.6232726879086465
E09000019,Islington,2018,34944.0,916.0,2.321766990291262,6499.272861377506,14469,5.376601466859125
E09000020,Kensington and Chelsea,2018,28428.4,115.0,1.7749659090909091,6599.96882108183,3330,4.307353681610298
E09000021,Kingston upon Thames,2018,25136.8,501.0,2.618955223880597,6791.944629271437,9732,3.7009724566462476
E09000022,Lambeth,2018,30487.6,1219.0,2.3279785714285715,6124.487042679632,23364,4.977984243829967
E09000023,Lewisham,2018,24913.2,1628.0,2.409015873015873,5715.434079047103,9921,4.358934011912113
E09000024,Merton,2018,24138.4,273.0,2.454595238095238,5912.073389888023,9802,4.082899248389945
E09000025,Newham,2018,24169.6,2505.0,3.0877631578947367,6207.738309296652,26139,3.89346309328211
E09000026,Redbridge,2018,19770.4,764.0,2.921711538461538,6485.852161687172,5408,3.048234758847341
E09000027,Richmond upon Thames,2018,26535.6,423.0,2.316517647058824,6379.502897220097,3944,4.159509044437151
E09000028,Southwark,2018,35687.6,3208.0,2.3853834586466167,6361.047604954692,6778,5.610333740027746
E09000029,Sutton,2018,21548.8,575.0,2.464156626506024,6111.139206310081,1587,3.5261510616137985
E09000030,Tower Hamlets,2018,42333.2,1524.0,2.6475416666666667,6496.099017168059,18808,6.516711011965907
E09000031,Waltham Forest,2018,23571.6,613.0,2.6864077669902917,6070.236541598694,7330,3.8831435708421402
E09000032,Wandsworth,2018,28745.6,1913.0,2.2361232876712327,6675.8412695026,5202,4.305914242047543
E09000033,Westminster,2018,37752.0,803.0,2.042592,6783.984776585773,3907,5.564870978233493
E09000001,City of London,2019,51058.8,297.0,1.3887142857142858,6582.68,780,7.756536851252074
E09000002,Barking and Dagenham,2019,23436.4,741.0,2.8013947368421053,6079.84,4856,3.8547724940130004
E09000003,Barnet,2019,23327.2,1990.0,2.58737908496732,6654.44,2914,3.505509103696179
E09000004,Bexley,2019,24960.0,208.0,2.5335408163265307,5674.24,6553,4.398826979472141
E09000005,Brent,2019,28834.0,2433.0,2.748091666666667,6952.92,3319,4.147034627178222
E09000006,Bromley,2019,24908.0,485.0,2.373828571428572,6024.72,3501,4.134300017262213
E09000007,Camden,2019,35677.200000000004,985.0,2.547443396226415,6818.24,5991,5.232611348383161
E09000008,Croydon,2019,28230.8,1657.0,2.4019254658385094,6354.400000000001,5468,4.442716857610474
E09000009,Ealing,2019,26114.4,1808.0,2.531896296296296,6788.6,8670,3.8468019915741096
E09000010,Enfield,2019,20930.0,420.0,2.6491587301587303,6384.04,4424,3.2784882300236213
E09000011,Greenwich,2019,23888.8,3052.0,2.52580701754386,6170.32,15386,3.8715658183043993
E09000012,Hackney,2019,29894.8,646.0,2.51,6194.76,12951,4.825820532191723
E09000013,Hammersmith and Fulham,2019,31995.6,1149.0,2.0802584269662923,6685.12,1893,4.786092097075295
E09000014,Haringey,2019,25500.8,865.0,2.464651376146789,6199.96,10347,4.113058793927703
E09000015,Harrow,2019,24731.2,1200.0,2.73,6871.279999999999,2012,3.5992129559558053
E09000016,Havering,2019,27638.0,508.0,2.5446274509803923,6049.16,1987,4.568898822315826
E09000017,Hillingdon,2019,28360.8,1646.0,2.7645945945945947,6470.88,1738,4.382835101253616
E09000018,Hounslow,2019,30955.6,1545.0,2.661990196078432,6412.639999999999,1833,4.827278624716186
E09000019,Islington,2019,36498.8,757.0,2.3314134615384616,6486.48,14567,5.6269039602372946
E09000020,Kensington and Chelsea,2019,29114.8,511.0,1.7741931818181818,6571.24,3311,4.430640183587877
E09000021,Kingston upon Thames,2019,28719.6,613.0,2.610397058823529,6621.16,1755,4.337548103353491
E09000022,Lambeth,2019,31226.0,1517.0,2.2960140845070423,6098.04,25198,5.120661720815213
E09000023,Lewisham,2019,26249.6,1251.0,2.389390625,5692.44,9512,4.611309034438659
E09000024,Merton,2019,24346.4,346.0,2.4299764705882354,5890.04,10215,4.13348636002472
E09000025,Newham,2019,26358.8,3368.0,3.0182393162393164,6168.76,27635,4.2729495068701
E09000026,Redbridge,2019,21975.2,624.0,2.9068761904761904,6467.76,5434,3.3976523556841935
E09000027,Richmond upon Thames,2019,27107.6,313.0,2.302546511627907,6246.76,4336,4.339465578956131
E09000028,Southwark,2019,35609.6,1458.0,2.3443382352941176,6325.8,6772,5.629264282778462
E09000029,Sutton,2019,25948.0,573.0,2.4565357142857143,6088.68,1591,4.261679050303186
E09000030,Tower Hamlets,2019,41324.4,4564.0,2.661844262295082,6457.88,19826,6.399065947338755
E09000031,Waltham Forest,2019,25022.4,915.0,2.663298076923077,6057.48,8379,4.130826680401752
E09000032,Wandsworth,2019,29894.8,1315.0,2.2275472972972974,6656.52,6399,4.491055386297945
E09000033,Westminster,2019,37871.6,1110.0,2.090536,7297.160000000001,3998,5.189909499037981
E09000001,City of London,2020,54792.4,206.0,1.5625714285714285,6561.360000000001,782,8.350768743065462
E09000002,Barking and Dagenham,2020,25823.2,1048.0,2.780610389610389,6338.28,5350,4.074165230945935
E09000003,Barnet,2020,23977.2,2250.0,2.5742387096774197,6550.96,1678,3.6601047785362755
E09000004,Bexley,2020,22895.6,632.0,2.5181919191919198,5653.96,6589,4.049480364204911
E09000005,Brent,2020,30196.4,2404.0,2.6646585365853657,6792.24,3051,4.445720410350636
E09000006,Bromley,2020,22989.2,272.0,2.3768,5901.48,1634,3.89549740065204
E09000007,Camden,2020,34944.0,509.0,2.6122990654205607,6744.92,6364,5.180787911494873
E09000008,Croydon,2020,26665.6,2029.0,2.3838220858895705,6286.8,5819,4.241521918941274
E09000009,Ealing,2020,27440.4,1681.0,2.4842408759124086,6538.48,9545,4.196755209161763
E09000010,Enfield,2020,24039.6,791.0,2.6266692913385827,6268.599999999999,3712,3.8349232683533803
E09000011,Greenwich,2020,22958.0,991.0,2.4703760683760683,6104.28,16982,3.7609677144560867
E09000012,Hackney,2020,30076.8,969.0,2.5084017857142857,6224.400000000001,13440,4.832080200501252
E09000013,Hammersmith and Fulham,2020,35510.8,1421.0,2.0393777777777777,6672.12,1929,5.322266386096174
E09000014,Haringey,2020,25880.4,1432.0,2.4214272727272728,6147.44,10884,4.2099475554051775
E09000015,Harrow,2020,21231.6,775.0,2.713311827956989,6778.720000000001,1915,3.1320957348880016
E09000016,Havering,2020,25833.6,486.0,2.530592233009709,6191.639999999999,1995,4.172335600907029
E09000017,Hillingdon,2020,29894.8,718.0,2.7590535714285718,6338.28,2229,4.716547706948888
E09000018,Hounslow,2020,30612.4,1400.0,2.613144230769231,6357.0,1930,4.815541922290389
E09000019,Islington,2020,35874.8,651.0,2.385721153846154,6532.76,14164,5.491522725463663
E09000020,Kensington and Chelsea,2020,29234.4,267.0,1.7825454545454549,6504.68,3243,4.494364057878328
E09000021,Kingston upon Thames,2020,27112.8,479.0,2.634441176470588,6604.0,2867,4.1055118110236215
E09000022,Lambeth,2020,33066.8,1198.0,2.2504405594405594,6056.44,27674,5.459775049368937
E09000023,Lewisham,2020,27882.4,181.0,2.3667364341085277,5613.92,9768,4.966654316413487
E09000024,Merton,2020,23920.0,604.0,2.428858823529412,5943.599999999999,9678,4.024496937882765
E09000025,Newham,2020,26431.6,1813.0,2.96055,6328.400000000001,28020,4.176663927691043
E09000026,Redbridge,2020,20082.4,475.0,2.9110285714285715,6366.360000000001,5979,3.154455607285796
E09000027,Richmond upon Thames,2020,24008.4,232.0,2.3039651162790697,6243.12,4467,3.845577211394303
E09000028,Southwark,2020,38480.0,1096.0,2.318963768115942,6266.52,8088,6.140569247365363
E09000029,Sutton,2020,26478.4,313.0,2.472702380952381,6017.96,1999,4.399896310377604
E09000030,Tower Hamlets,2020,44792.8,3248.0,2.634674603174603,6439.68,20073,6.955749354005168
E09000031,Waltham Forest,2020,24414.0,1415.0,2.6375238095238096,6102.2,8409,4.000852151683
E09000032,Wandsworth,2020,27788.8,1415.0,2.212986577181208,6651.32,7199,4.177937612383707
E09000033,Westminster,2020,40008.8,622.0,2.141650793650794,6712.160000000001,3466,5.9606445615122405
E09000001,City of London,2021,56643.6,,,6684.6,903,8.47374562427071
E09000002,Barking and Dagenham,2021,25376.0,,,6172.92,5585,4.110858394406537
E09000003,Barnet,2021,24102.0,,,6696.56,3171,3.5991613604596986
E09000004,Bexley,2021,24299.6,,,5835.44,6365,4.16414186419533
E09000005,Brent,2021,30092.4,,,6645.08,24002,4.528523358635261
E09000006,Bromley,2021,25625.6,,,6048.639999999999,2408,4.236588720770289
E09000007,Camden,2021,36732.8,,,7007.0,7062,5.2423005565862715
E09000008,Croydon,2021,31491.2,,,6449.04,5470,4.883083373649412
E09000009,Ealing,2021,27357.2,,,6718.92,10875,4.071666279699714
E09000010,Enfield,2021,24148.8,,,6410.04,4572,3.767339985397907
E09000011,Greenwich,2021,28428.4,,,6273.8,19132,4.5312888520513885
E09000012,Hackney,2021,31616.0,,,6313.32,13440,5.007824726134586
E09000013,Hammersmith and Fulham,2021,35750.0,,,6782.88,1957,5.270622508432996
E09000014,Haringey,2021,24627.2,,,6300.32,11640,3.908880818752064
E09000015,Harrow,2021,24200.8,,,6935.24,2013,3.489540376396491
E09000016,Havering,2021,24913.2,,,6143.28,2148,4.055358049771458
E09000017,Hillingdon,2021,29286.4,,,6500.0,2738,4.5056
E09000018,Hounslow,2021,33914.4,,,6531.72,3338,5.19226176259852
E09000019,Islington,2021,39187.2,,,6687.720000000001,14435,5.859575460695123
E09000020,Kensington and Chelsea,2021,28194.4,,,6696.56,3192,4.210281099549619
E09000021,Kingston upon Thames,2021,29894.8,,,6774.56,2812,4.412803193122505
E09000022,Lambeth,2021,30799.6,,,6228.56,30864,4.944898981466021
E09000023,Lewisham,2021,27128.4,,,5769.92,10088,4.7016943042537855
E09000024,Merton,2021,29213.6,,,6091.28,9125,4.795970633430084
E09000025,Newham,2021,32822.4,,,6298.24,31887,5.2113606340819025
E09000026,Redbridge,2021,21632.0,,,6513.0,7582,3.3213572854291415
E09000027,Richmond upon Thames,2021,27341.6,,,6425.12,4893,4.25542246681774
E09000028,Southwark,2021,39691.6,,,6431.88,10013,6.171072843398819
E09000029,Sutton,2021,27008.8,,,6182.8,2472,4.368376787216148
E09000030,Tower Hamlets,2021,42426.8,,,6588.92,21152,6.439112935048536
E09000031,Waltham Forest,2021,24913.2,,,6152.639999999999,8580,4.0491886409736315
E09000032,Wandsworth,2021,29894.8,,,6814.08,8498,4.387210012210012
E09000033,Westminster,2021,40918.8,,,6914.44,3910,5.917876212679553
E09000001,City of London,2022,55224.0,,,6793.8,899,8.128587830080367
E09000002,Barking and Dagenham,2022,27383.2,,,6228.04,5996,4.396760457543626
E09000003,Barnet,2022,27227.2,,,6790.160000000001,3241,4.009802419972431
E09000004,Bexley,2022,23966.8,,,5892.639999999999,6116,4.067243205082951
E09000005,Brent,2022,37268.4,,,6733.4800000000005,25218,5.534790331299714
E09000006,Bromley,2022,29827.2,,,6126.639999999999,2618,4.868443388219318
E09000007,Camden,2022,39483.6,,,7117.76,7017,5.547194623027469
E09000008,Croydon,2022,32115.2,,,6541.08,5470,4.909770252007314
E09000009,Ealing,2022,29894.8,,,6821.360000000001,12094,4.3825278243634695
E09000010,Enfield,2022,27882.4,,,6502.08,5622,4.288227767114524
E09000011,Greenwich,2022,29577.6,,,6361.68,20479,4.649337910740559
E09000012,Hackney,2022,36504.0,,,6416.8,8235,5.688816855753647
E09000013,Hammersmith and Fulham,2022,37866.4,,,6878.040000000001,1719,5.505405609737657
E09000014,Haringey,2022,25734.8,,,6298.76,11807,4.085693057046148
E09000015,Harrow,2022,25802.4,,,7024.160000000001,2061,3.6733787385253183
E09000016,Havering,2022,26145.6,,,6216.599999999999,1922,4.20577164366374
E09000017,Hillingdon,2022,29603.6,,,6591.0,3109,4.491518737672584
E09000018,Hounslow,2022,32520.8,,,6631.56,5036,4.903944169999216
E09000019,Islington,2022,39774.8,,,6682.0,15402,5.952529182879378
E09000020,Kensington and Chelsea,2022,31928.0,,,6784.44,3055,4.706062696405304
E09000021,Kingston upon Thames,2022,30196.4,,,6881.160000000001,3116,4.388271744880224
E09000022,Lambeth,2022,32203.6,,,6321.639999999999,33640,5.094184420498478
E09000023,Lewisham,2022,32084.0,,,5860.92,10183,5.4742258894508025
E09000024,Merton,2022,25963.6,,,6180.2,9415,4.201093815734119
E09000025,Newham,2022,33742.8,,,6371.04,33246,5.296278158667973
E09000026,Redbridge,2022,22807.2,,,6594.639999999999,6990,3.4584450402144777
E09000027,Richmond upon Thames,2022,28683.2,,,6548.88,5174,4.379863427028744
E09000028,Southwark,2022,39447.2,,,6527.04,11304,6.04365838113448
E09000029,Sutton,2022,29894.8,,,6277.44,2601,4.762259774685222
E09000030,Tower Hamlets,2022,49826.4,,,6692.4,21840,7.445221445221446
E09000031,Waltham Forest,2022,24939.2,,,6222.32,9508,4.008022731071369
E09000032,Wandsworth,2022,30300.4,,,6891.040000000001,9228,4.397072140054331
E09000033,Westminster,2022,40461.2,,,7013.76,4004,5.768831553973902
E09000001,City of London,2023,56310.8,,,7009.6,907,8.033382789317507
E09000002,Barking and Dagenham,2023,27393.6,,,6527.56,4337,4.196606388911017
E09000003,Barnet,2023,29354.0,,,7088.639999999999,4149,4.140991784037559
E09000004,Bexley,2023,29458.0,,,6152.12,1211,4.788268109204632
E09000005,Brent,2023,28813.2,,,7003.360000000001,28150,4.114196614196614
E09000006,Bromley,2023,28392.0,,,6354.92,2772,4.46771949922265
E09000007,Camden,2023,39894.4,,,7419.360000000001,7423,5.377067563779086
E09000008,Croydon,2023,34226.4,,,6814.08,6979,5.022893772893773
E09000009,Ealing,2023,32916.0,,,7102.160000000001,12669,4.634646361107043
E09000010,Enfield,2023,27934.4,,,6763.12,5991,4.130401353221591
E09000011,Greenwich,2023,29395.6,,,6629.48,22405,4.434073260647894
E09000012,Hackney,2023,40679.6,,,6685.639999999999,8234,6.084623162479583
E09000013,Hammersmith and Fulham,2023,38641.2,,,7196.279999999999,1623,5.369607630609148
E09000014,Haringey,2023,25417.6,,,6655.48,12826,3.8190483631533714
E09000015,Harrow,2023,27606.8,,,7336.160000000001,2163,3.763113127303657
E09000016,Havering,2023,32614.4,,,6474.0,2553,5.037751004016065
E09000017,Hillingdon,2023,31803.2,,,6865.56,3451,4.632280542300992
E09000018,Hounslow,2023,34881.6,,,6901.44,7899,5.054249547920434
E09000019,Islington,2023,42042.0,,,7078.76,15742,5.939175787849849
E09000020,Kensington and Chelsea,2023,34122.4,,,7115.68,3022,4.795381467407191
E09000021,Kingston upon Thames,2023,30596.8,,,7165.08,2667,4.270266347340155
E09000022,Lambeth,2023,36758.8,,,6602.96,35924,5.567018428098914
E09000023,Lewisham,2023,29894.8,,,6110.0,10694,4.892765957446809
E09000024,Merton,2023,30940.0,,,6346.599999999999,10070,4.875051208521098
E09000025,Newham,2023,35547.200000000004,,,6664.32,35625,5.333957553058678
E09000026,Redbridge,2023,25199.2,,,6861.92,7517,3.6723249469536223
E09000027,Richmond upon Thames,2023,31891.6,,,6830.720000000001,5385,4.668848964677222
E09000028,Southwark,2023,39962.0,,,6808.88,11893,5.869100351305941
E09000029,Sutton,2023,31860.4,,,6528.599999999999,2674,4.880127439267225
E09000030,Tower Hamlets,2023,51006.8,,,6987.24,23609,7.299992557862619
E09000031,Waltham Forest,2023,29614.0,,,6506.24,8944,4.551630434782608
E09000032,Wandsworth,2023,36873.2,,,7180.160000000001,9793,5.135428736964077
E09000033,Westminster,2023,44844.8,,,7337.2,4336,6.111977321048902
E09000001,City of London,2024,59488.0,,,,1072,
E09000002,Barking and Dagenham,2024,29770.0,,,,3940,
E09000003,Barnet,2024,29281.2,,,,4437,
E09000004,Bexley,2024,28152.8,,,,1479,
E09000005,Brent,2024,32115.2,,,,33263,
E09000006,Bromley,2024,36098.4,,,,3201,
E09000007,Camden,2024,44200.0,,,,8028,
E09000008,Croydon,2024,36758.8,,,,8149,
E09000009,Ealing,2024,34668.4,,,,7419,
E09000010,Enfield,2024,30565.6,,,,6401,
E09000011,Greenwich,2024,31808.4,,,,23622,
E09000012,Hackney,2024,41121.6,,,,7930,
E09000013,Hammersmith and Fulham,2024,39967.2,,,,1889,
E09000014,Haringey,2024,28626.0,,,,13407,
E09000015,Harrow,2024,30612.4,,,,2427,
E09000016,Havering,2024,32900.4,,,,3036,
E09000017,Hillingdon,2024,35843.6,,,,3896,
E09000018,Hounslow,2024,37117.6,,,,3892,
E09000019,Islington,2024,44569.2,,,,16747,
E09000020,Kensington and Chelsea,2024,36592.4,,,,2923,
E09000021,Kingston upon Thames,2024,33883.200000000004,,,,2109,
E09000022,Lambeth,2024,43352.4,,,,38131,
E09000023,Lewisham,2024,31730.4,,,,11008,
E09000024,Merton,2024,35906.0,,,,10665,
E09000025,Newham,2024,38552.8,,,,38417,
E09000026,Redbridge,2024,26967.2,,,,7871,
E09000027,Richmond upon Thames,2024,33924.8,,,,5327,
E09000028,Southwark,2024,43336.8,,,,12333,
E09000029,Sutton,2024,34985.6,,,,2443,
E09000030,Tower Hamlets,2024,56721.6,,,,24519,
E09000031,Waltham Forest,2024,31064.8,,,,9507,
E09000032,Wandsworth,2024,35880.0,,,,11646,
E09000033,Westminster,2024,45619.6,,,,5232,
